order_id,date,customer_id,product_id,quantity,unit_price,revenue
ORD-01268,2025-06-02,CUS-0002,PRD-014,1,164.13,164.13
ORD-01290,2025-06-02,CUS-0035,PRD-036,4,10.53,42.12
ORD-01309,2025-06-02,CUS-0318,PRD-040,3,19.49,58.47
ORD-00093,2025-06-03,CUS-0154,PRD-020,1,128.49,128.49
ORD-00889,2025-06-03,CUS-0132,PRD-013,1,69.91,69.91
ORD-00925,2025-06-03,CUS-0060,PRD-028,1,425.59,425.59
ORD-01212,2025-06-03,CUS-0279,PRD-025,1,88.05,88.05
ORD-01405,2025-06-03,CUS-0254,PRD-037,5,55.4,277.0
ORD-01940,2025-06-03,CUS-0292,PRD-033,2,10.51,21.02
ORD-00252,2025-06-04,CUS-0178,PRD-035,2,26.07,52.14
ORD-00532,2025-06-04,CUS-0321,PRD-017,4,69.39,277.56
ORD-00952,2025-06-04,CUS-0206,PRD-020,3,128.49,385.47
ORD-01069,2025-06-04,CUS-0030,PRD-028,3,425.59,1276.77
ORD-01424,2025-06-04,CUS-0376,PRD-019,1,51.1,51.1
ORD-01610,2025-06-04,CUS-0041,PRD-028,1,425.59,425.59
ORD-01649,2025-06-04,CUS-0242,PRD-035,6,26.07,156.42
ORD-01856,2025-06-04,CUS-0395,PRD-022,3,334.91,1004.73
ORD-00264,2025-06-05,CUS-0285,PRD-019,5,51.1,255.5
ORD-00373,2025-06-05,CUS-0058,PRD-029,1,106.8,106.8
ORD-00873,2025-06-05,CUS-0290,PRD-020,1,128.49,128.49
ORD-01233,2025-06-05,CUS-0252,PRD-024,5,260.78,1303.9
ORD-01420,2025-06-05,CUS-0184,PRD-031,3,16.59,49.77
ORD-00052,2025-06-06,CUS-0375,PRD-032,2,70.79,141.58
ORD-00137,2025-06-06,CUS-0051,PRD-033,4,10.51,42.04
ORD-00302,2025-06-06,CUS-0060,PRD-035,2,26.07,52.14
ORD-00462,2025-06-06,CUS-0011,PRD-009,2,10.5,21.0
ORD-00787,2025-06-06,CUS-0179,PRD-012,4,94.32,377.28
ORD-00807,2025-06-06,CUS-0225,PRD-026,3,98.58,295.74
ORD-01035,2025-06-06,CUS-0014,PRD-001,1,19.27,19.27
ORD-01312,2025-06-06,CUS-0141,PRD-010,1,13.11,13.11
ORD-00426,2025-06-07,CUS-0376,PRD-025,2,88.05,176.1
ORD-00664,2025-06-07,CUS-0325,PRD-020,8,128.49,1027.92
ORD-00780,2025-06-07,CUS-0332,PRD-023,3,136.35,409.05
ORD-00886,2025-06-07,CUS-0099,PRD-028,2,425.59,851.18
ORD-01546,2025-06-07,CUS-0370,PRD-018,4,110.62,442.48
ORD-01708,2025-06-07,CUS-0205,PRD-002,1,35.33,35.33
ORD-01849,2025-06-07,CUS-0103,PRD-015,2,57.87,115.74
ORD-00303,2025-06-08,CUS-0184,PRD-011,2,154.66,309.32
ORD-00377,2025-06-08,CUS-0228,PRD-035,3,26.07,78.21
ORD-00824,2025-06-08,CUS-0159,PRD-028,3,425.59,1276.77
ORD-00875,2025-06-08,CUS-0339,PRD-017,1,69.39,69.39
ORD-00948,2025-06-08,CUS-0371,PRD-022,2,334.91,669.82
ORD-01675,2025-06-08,CUS-0062,PRD-019,1,51.1,51.1
ORD-00982,2025-06-09,CUS-0052,PRD-026,2,98.58,197.16
ORD-00577,2025-06-10,CUS-0231,PRD-018,1,110.62,110.62
ORD-01530,2025-06-10,CUS-0224,PRD-012,3,94.32,282.96
ORD-01704,2025-06-10,CUS-0306,PRD-012,5,94.32,471.6
ORD-00009,2025-06-11,CUS-0301,PRD-038,4,31.77,127.08
ORD-00050,2025-06-11,CUS-0101,PRD-024,3,260.78,782.34
ORD-00090,2025-06-11,CUS-0293,PRD-027,3,408.78,1226.34
ORD-00188,2025-06-11,CUS-0389,PRD-012,2,94.32,188.64
ORD-00742,2025-06-11,CUS-0335,PRD-024,1,260.78,260.78
ORD-00749,2025-06-11,CUS-0329,PRD-018,3,110.62,331.86
ORD-01048,2025-06-11,CUS-0123,PRD-024,1,260.78,260.78
ORD-01053,2025-06-11,CUS-0260,PRD-020,8,128.49,1027.92
ORD-01363,2025-06-11,CUS-0301,PRD-030,3,436.33,1308.99
ORD-01783,2025-06-11,CUS-0276,PRD-013,2,69.91,139.82
ORD-01895,2025-06-11,CUS-0217,PRD-018,10,110.62,1106.2
ORD-00420,2025-06-12,CUS-0090,PRD-018,2,110.62,221.24
ORD-00789,2025-06-12,CUS-0138,PRD-012,5,94.32,471.6
ORD-01175,2025-06-12,CUS-0301,PRD-012,10,94.32,943.2
ORD-01630,2025-06-12,CUS-0234,PRD-032,3,70.79,212.37
ORD-00341,2025-06-13,CUS-0345,PRD-023,10,136.35,1363.5
ORD-00371,2025-06-13,CUS-0212,PRD-020,1,128.49,128.49
ORD-00551,2025-06-13,CUS-0129,PRD-028,1,425.59,425.59
ORD-00848,2025-06-13,CUS-0160,PRD-029,1,106.8,106.8
ORD-01159,2025-06-13,CUS-0165,PRD-005,2,19.22,38.44
ORD-01453,2025-06-13,CUS-0333,PRD-009,2,10.5,21.0
ORD-00263,2025-06-14,CUS-0284,PRD-020,4,128.49,513.96
ORD-00424,2025-06-14,CUS-0111,PRD-032,1,70.79,70.79
ORD-00649,2025-06-14,CUS-0354,PRD-026,2,98.58,197.16
ORD-00813,2025-06-14,CUS-0196,PRD-006,1,24.5,24.5
ORD-01018,2025-06-14,CUS-0169,PRD-001,1,19.27,19.27
ORD-01716,2025-06-14,CUS-0146,PRD-035,1,26.07,26.07
ORD-00123,2025-06-15,CUS-0012,PRD-025,2,88.05,176.1
ORD-00307,2025-06-15,CUS-0137,PRD-004,5,28.11,140.55
ORD-00696,2025-06-15,CUS-0320,PRD-017,4,69.39,277.56
ORD-00858,2025-06-15,CUS-0180,PRD-004,1,28.11,28.11
ORD-01146,2025-06-15,CUS-0347,PRD-031,3,16.59,49.77
ORD-00116,2025-06-16,CUS-0294,PRD-029,1,106.8,106.8
ORD-00595,2025-06-16,CUS-0155,PRD-003,1,9.61,9.61
ORD-00888,2025-06-16,CUS-0119,PRD-028,5,425.59,2127.95
ORD-01234,2025-06-16,CUS-0399,PRD-021,8,198.7,1589.6
ORD-00663,2025-06-17,CUS-0103,PRD-012,6,94.32,565.92
ORD-00850,2025-06-17,CUS-0306,PRD-012,1,94.32,94.32
ORD-01209,2025-06-17,CUS-0186,PRD-036,3,10.53,31.59
ORD-01374,2025-06-17,CUS-0332,PRD-037,2,55.4,110.8
ORD-01479,2025-06-17,CUS-0020,PRD-013,4,69.91,279.64
ORD-01526,2025-06-17,CUS-0231,PRD-001,1,19.27,19.27
ORD-01688,2025-06-17,CUS-0068,PRD-011,3,154.66,463.98
ORD-01972,2025-06-17,CUS-0241,PRD-016,3,131.25,393.75
ORD-00540,2025-06-18,CUS-0272,PRD-002,3,35.33,105.99
ORD-00835,2025-06-18,CUS-0040,PRD-004,6,28.11,168.66
ORD-01183,2025-06-18,CUS-0093,PRD-010,1,13.11,13.11
ORD-00274,2025-06-19,CUS-0033,PRD-001,4,19.27,77.08
ORD-00411,2025-06-19,CUS-0144,PRD-026,1,98.58,98.58
ORD-00507,2025-06-19,CUS-0218,PRD-003,1,9.61,9.61
ORD-00779,2025-06-19,CUS-0037,PRD-028,3,425.59,1276.77
ORD-01080,2025-06-19,CUS-0321,PRD-019,2,51.1,102.2
ORD-01520,2025-06-19,CUS-0329,PRD-013,2,69.91,139.82
ORD-01724,2025-06-19,CUS-0254,PRD-031,2,16.59,33.18
ORD-01810,2025-06-19,CUS-0080,PRD-028,1,425.59,425.59
ORD-01317,2025-06-20,CUS-0197,PRD-018,2,110.62,221.24
ORD-01552,2025-06-20,CUS-0395,PRD-028,1,425.59,425.59
ORD-01741,2025-06-20,CUS-0202,PRD-040,4,19.49,77.96
ORD-00085,2025-06-21,CUS-0099,PRD-029,1,106.8,106.8
ORD-00191,2025-06-21,CUS-0270,PRD-029,1,106.8,106.8
ORD-00327,2025-06-21,CUS-0291,PRD-037,4,55.4,221.6
ORD-00382,2025-06-21,CUS-0164,PRD-029,5,106.8,534.0
ORD-00788,2025-06-21,CUS-0241,PRD-014,4,164.13,656.52
ORD-00796,2025-06-21,CUS-0203,PRD-006,4,24.5,98.0
ORD-00910,2025-06-21,CUS-0130,PRD-012,1,94.32,94.32
ORD-01390,2025-06-21,CUS-0291,PRD-017,1,69.39,69.39
ORD-01439,2025-06-21,CUS-0074,PRD-028,1,425.59,425.59
ORD-01470,2025-06-21,CUS-0029,PRD-012,2,94.32,188.64
ORD-00236,2025-06-22,CUS-0013,PRD-001,2,19.27,38.54
ORD-00306,2025-06-22,CUS-0355,PRD-012,5,94.32,471.6
ORD-00398,2025-06-22,CUS-0374,PRD-015,4,57.87,231.48
ORD-00434,2025-06-22,CUS-0195,PRD-012,3,94.32,282.96
ORD-01375,2025-06-22,CUS-0195,PRD-036,1,10.53,10.53
ORD-01748,2025-06-22,CUS-0161,PRD-005,1,19.22,19.22
ORD-01774,2025-06-22,CUS-0363,PRD-039,2,17.91,35.82
ORD-01962,2025-06-22,CUS-0314,PRD-026,1,98.58,98.58
ORD-01978,2025-06-22,CUS-0262,PRD-004,2,28.11,56.22
ORD-00970,2025-06-23,CUS-0110,PRD-008,4,16.08,64.32
ORD-01568,2025-06-23,CUS-0359,PRD-024,6,260.78,1564.68
ORD-01645,2025-06-23,CUS-0126,PRD-004,4,28.11,112.44
ORD-01858,2025-06-23,CUS-0119,PRD-012,2,94.32,188.64
ORD-00478,2025-06-24,CUS-0339,PRD-009,1,10.5,10.5
ORD-00706,2025-06-24,CUS-0199,PRD-030,5,436.33,2181.65
ORD-01007,2025-06-24,CUS-0359,PRD-030,2,436.33,872.66
ORD-01356,2025-06-24,CUS-0063,PRD-019,3,51.1,153.3
ORD-01847,2025-06-24,CUS-0326,PRD-040,1,19.49,19.49
ORD-00408,2025-06-25,CUS-0350,PRD-025,1,88.05,88.05
ORD-00487,2025-06-25,CUS-0012,PRD-021,1,198.7,198.7
ORD-00659,2025-06-25,CUS-0022,PRD-012,3,94.32,282.96
ORD-00938,2025-06-25,CUS-0240,PRD-011,1,154.66,154.66
ORD-00201,2025-06-26,CUS-0102,PRD-016,3,131.25,393.75
ORD-00544,2025-06-26,CUS-0354,PRD-023,4,136.35,545.4
ORD-00806,2025-06-26,CUS-0298,PRD-002,1,35.33,35.33
ORD-00856,2025-06-26,CUS-0004,PRD-028,1,425.59,425.59
ORD-01512,2025-06-26,CUS-0381,PRD-014,3,164.13,492.39
ORD-01670,2025-06-26,CUS-0335,PRD-007,8,10.68,85.44
ORD-00234,2025-06-27,CUS-0087,PRD-018,2,110.62,221.24
ORD-00443,2025-06-27,CUS-0190,PRD-015,3,57.87,173.61
ORD-00504,2025-06-27,CUS-0268,PRD-025,1,88.05,88.05
ORD-01004,2025-06-27,CUS-0216,PRD-031,1,16.59,16.59
ORD-01388,2025-06-27,CUS-0298,PRD-024,2,260.78,521.56
ORD-01416,2025-06-27,CUS-0033,PRD-024,10,260.78,2607.8
ORD-01419,2025-06-27,CUS-0335,PRD-024,2,260.78,521.56
ORD-01873,2025-06-27,CUS-0188,PRD-036,2,10.53,21.06
ORD-00132,2025-06-28,CUS-0243,PRD-030,10,436.33,4363.3
ORD-00256,2025-06-28,CUS-0324,PRD-004,1,28.11,28.11
ORD-00331,2025-06-28,CUS-0366,PRD-029,1,106.8,106.8
ORD-01119,2025-06-28,CUS-0126,PRD-012,10,94.32,943.2
ORD-00289,2025-06-29,CUS-0260,PRD-033,6,10.51,63.06
ORD-00325,2025-06-29,CUS-0126,PRD-012,1,94.32,94.32
ORD-00381,2025-06-29,CUS-0236,PRD-034,4,45.84,183.36
ORD-00453,2025-06-29,CUS-0274,PRD-003,5,9.61,48.05
ORD-00869,2025-06-29,CUS-0214,PRD-028,1,425.59,425.59
ORD-01315,2025-06-29,CUS-0295,PRD-024,4,260.78,1043.12
ORD-01359,2025-06-29,CUS-0214,PRD-012,1,94.32,94.32
ORD-00065,2025-06-30,CUS-0054,PRD-018,4,110.62,442.48
ORD-00113,2025-06-30,CUS-0120,PRD-031,3,16.59,49.77
ORD-00782,2025-06-30,CUS-0206,PRD-014,4,164.13,656.52
ORD-00871,2025-06-30,CUS-0078,PRD-028,4,425.59,1702.36
ORD-01705,2025-06-30,CUS-0271,PRD-004,1,28.11,28.11
ORD-01989,2025-06-30,CUS-0266,PRD-028,2,425.59,851.18
ORD-00063,2025-07-01,CUS-0285,PRD-031,4,16.59,66.36
ORD-00324,2025-07-01,CUS-0048,PRD-022,5,334.91,1674.55
ORD-00380,2025-07-02,CUS-0195,PRD-036,8,10.53,84.24
ORD-01034,2025-07-02,CUS-0110,PRD-017,3,69.39,208.17
ORD-00164,2025-07-03,CUS-0398,PRD-028,1,425.59,425.59
ORD-00512,2025-07-03,CUS-0127,PRD-008,2,16.08,32.16
ORD-00562,2025-07-03,CUS-0385,PRD-014,2,164.13,328.26
ORD-01245,2025-07-03,CUS-0119,PRD-026,2,98.58,197.16
ORD-01464,2025-07-03,CUS-0393,PRD-025,6,88.05,528.3
ORD-01791,2025-07-03,CUS-0334,PRD-028,10,425.59,4255.9
ORD-01853,2025-07-03,CUS-0145,PRD-025,2,88.05,176.1
ORD-00337,2025-07-04,CUS-0377,PRD-018,1,110.62,110.62
ORD-00407,2025-07-04,CUS-0166,PRD-032,1,70.79,70.79
ORD-00553,2025-07-04,CUS-0112,PRD-023,3,136.35,409.05
ORD-00638,2025-07-04,CUS-0129,PRD-023,1,136.35,136.35
ORD-01746,2025-07-04,CUS-0190,PRD-013,3,69.91,209.73
ORD-00200,2025-07-05,CUS-0318,PRD-033,1,10.51,10.51
ORD-00319,2025-07-05,CUS-0375,PRD-033,1,10.51,10.51
ORD-01131,2025-07-05,CUS-0193,PRD-023,8,136.35,1090.8
ORD-01447,2025-07-05,CUS-0114,PRD-032,4,70.79,283.16
ORD-01797,2025-07-05,CUS-0109,PRD-034,1,45.84,45.84
ORD-00023,2025-07-06,CUS-0285,PRD-003,6,9.61,57.66
ORD-00715,2025-07-06,CUS-0073,PRD-012,2,94.32,188.64
ORD-01155,2025-07-06,CUS-0069,PRD-024,5,260.78,1303.9
ORD-01180,2025-07-06,CUS-0289,PRD-020,1,128.49,128.49
ORD-01745,2025-07-06,CUS-0121,PRD-020,2,128.49,256.98
ORD-00040,2025-07-07,CUS-0278,PRD-022,8,334.91,2679.28
ORD-01059,2025-07-07,CUS-0211,PRD-012,8,94.32,754.56
ORD-00030,2025-07-08,CUS-0026,PRD-031,6,16.59,99.54
ORD-00160,2025-07-08,CUS-0348,PRD-018,8,110.62,884.96
ORD-00315,2025-07-08,CUS-0147,PRD-003,6,9.61,57.66
ORD-00744,2025-07-08,CUS-0257,PRD-013,1,69.91,69.91
ORD-00001,2025-07-09,CUS-0049,PRD-023,2,136.35,272.7
ORD-00686,2025-07-09,CUS-0069,PRD-039,4,17.91,71.64
ORD-00720,2025-07-09,CUS-0004,PRD-011,8,154.66,1237.28
ORD-01086,2025-07-09,CUS-0264,PRD-004,1,28.11,28.11
ORD-01458,2025-07-09,CUS-0314,PRD-012,6,94.32,565.92
ORD-01756,2025-07-09,CUS-0278,PRD-015,1,57.87,57.87
ORD-01942,2025-07-09,CUS-0224,PRD-012,2,94.32,188.64
ORD-00258,2025-07-10,CUS-0306,PRD-035,8,26.07,208.56
ORD-00449,2025-07-10,CUS-0020,PRD-004,1,28.11,28.11
ORD-00612,2025-07-10,CUS-0284,PRD-021,5,198.7,993.5
ORD-00636,2025-07-10,CUS-0189,PRD-029,2,106.8,213.6
ORD-00859,2025-07-10,CUS-0256,PRD-034,1,45.84,45.84
ORD-01071,2025-07-10,CUS-0065,PRD-024,10,260.78,2607.8
ORD-01260,2025-07-10,CUS-0390,PRD-030,8,436.33,3490.64
ORD-01283,2025-07-10,CUS-0350,PRD-003,4,9.61,38.44
ORD-01432,2025-07-10,CUS-0392,PRD-008,5,16.08,80.4
ORD-01691,2025-07-10,CUS-0347,PRD-017,6,69.39,416.34
ORD-01795,2025-07-10,CUS-0110,PRD-012,2,94.32,188.64
ORD-01842,2025-07-10,CUS-0004,PRD-019,1,51.1,51.1
ORD-00153,2025-07-11,CUS-0333,PRD-030,1,436.33,436.33
ORD-00593,2025-07-11,CUS-0249,PRD-022,4,334.91,1339.64
ORD-01191,2025-07-11,CUS-0152,PRD-010,2,13.11,26.22
ORD-01437,2025-07-11,CUS-0062,PRD-023,6,136.35,818.1
ORD-01634,2025-07-11,CUS-0045,PRD-020,1,128.49,128.49
ORD-00396,2025-07-12,CUS-0126,PRD-012,1,94.32,94.32
ORD-00455,2025-07-12,CUS-0076,PRD-014,3,164.13,492.39
ORD-01092,2025-07-12,CUS-0116,PRD-028,5,425.59,2127.95
ORD-01271,2025-07-12,CUS-0009,PRD-012,1,94.32,94.32
ORD-01629,2025-07-12,CUS-0055,PRD-012,3,94.32,282.96
ORD-00244,2025-07-13,CUS-0217,PRD-003,3,9.61,28.83
ORD-00644,2025-07-13,CUS-0103,PRD-012,4,94.32,377.28
ORD-00803,2025-07-13,CUS-0297,PRD-020,8,128.49,1027.92
ORD-01661,2025-07-13,CUS-0243,PRD-001,5,19.27,96.35
ORD-01906,2025-07-13,CUS-0382,PRD-017,1,69.39,69.39
ORD-00058,2025-07-14,CUS-0053,PRD-001,1,19.27,19.27
ORD-00226,2025-07-14,CUS-0027,PRD-019,2,51.1,102.2
ORD-00304,2025-07-14,CUS-0297,PRD-026,5,98.58,492.9
ORD-00402,2025-07-14,CUS-0213,PRD-026,2,98.58,197.16
ORD-00931,2025-07-14,CUS-0105,PRD-007,3,10.68,32.04
ORD-01189,2025-07-14,CUS-0384,PRD-028,5,425.59,2127.95
ORD-01555,2025-07-14,CUS-0203,PRD-040,6,19.49,116.94
ORD-01570,2025-07-14,CUS-0379,PRD-019,2,51.1,102.2
ORD-01764,2025-07-14,CUS-0272,PRD-029,1,106.8,106.8
ORD-01844,2025-07-14,CUS-0264,PRD-004,3,28.11,84.33
ORD-01929,2025-07-14,CUS-0147,PRD-023,1,136.35,136.35
ORD-00210,2025-07-15,CUS-0157,PRD-008,3,16.08,48.24
ORD-00472,2025-07-15,CUS-0161,PRD-026,1,98.58,98.58
ORD-00587,2025-07-15,CUS-0066,PRD-029,1,106.8,106.8
ORD-00656,2025-07-15,CUS-0024,PRD-025,1,88.05,88.05
ORD-00993,2025-07-15,CUS-0018,PRD-010,2,13.11,26.22
ORD-01204,2025-07-15,CUS-0123,PRD-007,3,10.68,32.04
ORD-01249,2025-07-15,CUS-0350,PRD-024,1,260.78,260.78
ORD-00049,2025-07-16,CUS-0077,PRD-004,2,28.11,56.22
ORD-00442,2025-07-16,CUS-0313,PRD-025,5,88.05,440.25
ORD-00768,2025-07-16,CUS-0200,PRD-022,10,334.91,3349.1
ORD-00860,2025-07-16,CUS-0030,PRD-017,5,69.39,346.95
ORD-01506,2025-07-16,CUS-0028,PRD-024,2,260.78,521.56
ORD-00468,2025-07-17,CUS-0153,PRD-027,4,408.78,1635.12
ORD-00753,2025-07-17,CUS-0092,PRD-011,1,154.66,154.66
ORD-01641,2025-07-17,CUS-0309,PRD-012,2,94.32,188.64
ORD-00155,2025-07-18,CUS-0291,PRD-030,2,436.33,872.66
ORD-00495,2025-07-18,CUS-0380,PRD-019,3,51.1,153.3
ORD-00620,2025-07-18,CUS-0008,PRD-016,1,131.25,131.25
ORD-00702,2025-07-18,CUS-0053,PRD-032,2,70.79,141.58
ORD-01265,2025-07-18,CUS-0254,PRD-005,6,19.22,115.32
ORD-01727,2025-07-18,CUS-0162,PRD-031,3,16.59,49.77
ORD-00320,2025-07-19,CUS-0172,PRD-009,1,10.5,10.5
ORD-00505,2025-07-19,CUS-0193,PRD-026,1,98.58,98.58
ORD-00528,2025-07-19,CUS-0259,PRD-012,1,94.32,94.32
ORD-00554,2025-07-19,CUS-0158,PRD-005,4,19.22,76.88
ORD-00915,2025-07-19,CUS-0075,PRD-024,8,260.78,2086.24
ORD-01672,2025-07-19,CUS-0387,PRD-003,4,9.61,38.44
ORD-01684,2025-07-19,CUS-0130,PRD-003,3,9.61,28.83
ORD-01698,2025-07-19,CUS-0264,PRD-026,1,98.58,98.58
ORD-00177,2025-07-20,CUS-0007,PRD-029,4,106.8,427.2
ORD-00190,2025-07-20,CUS-0188,PRD-034,2,45.84,91.68
ORD-00736,2025-07-20,CUS-0085,PRD-020,3,128.49,385.47
ORD-01326,2025-07-20,CUS-0289,PRD-012,3,94.32,282.96
ORD-01418,2025-07-20,CUS-0141,PRD-003,1,9.61,9.61
ORD-01510,2025-07-20,CUS-0222,PRD-012,1,94.32,94.32
ORD-01811,2025-07-20,CUS-0146,PRD-032,4,70.79,283.16
ORD-00110,2025-07-21,CUS-0329,PRD-005,8,19.22,153.76
ORD-01644,2025-07-21,CUS-0308,PRD-024,3,260.78,782.34
ORD-00091,2025-07-22,CUS-0210,PRD-002,3,35.33,105.99
ORD-00646,2025-07-22,CUS-0261,PRD-018,1,110.62,110.62
ORD-01137,2025-07-22,CUS-0073,PRD-026,6,98.58,591.48
ORD-01349,2025-07-22,CUS-0287,PRD-015,4,57.87,231.48
ORD-01450,2025-07-22,CUS-0008,PRD-012,1,94.32,94.32
ORD-01879,2025-07-22,CUS-0286,PRD-032,4,70.79,283.16
ORD-00010,2025-07-23,CUS-0168,PRD-010,6,13.11,78.66
ORD-00105,2025-07-23,CUS-0368,PRD-030,3,436.33,1308.99
ORD-00112,2025-07-23,CUS-0182,PRD-027,1,408.78,408.78
ORD-00989,2025-07-23,CUS-0067,PRD-026,5,98.58,492.9
ORD-01115,2025-07-23,CUS-0121,PRD-003,1,9.61,9.61
ORD-01487,2025-07-23,CUS-0209,PRD-019,2,51.1,102.2
ORD-00101,2025-07-24,CUS-0215,PRD-011,2,154.66,309.32
ORD-00333,2025-07-24,CUS-0290,PRD-013,10,69.91,699.1
ORD-00757,2025-07-24,CUS-0058,PRD-039,2,17.91,35.82
ORD-01511,2025-07-24,CUS-0374,PRD-010,4,13.11,52.44
ORD-01717,2025-07-24,CUS-0355,PRD-004,2,28.11,56.22
ORD-00092,2025-07-25,CUS-0203,PRD-034,2,45.84,91.68
ORD-00691,2025-07-25,CUS-0016,PRD-040,1,19.49,19.49
ORD-00693,2025-07-25,CUS-0159,PRD-010,3,13.11,39.33
ORD-00814,2025-07-25,CUS-0345,PRD-028,1,425.59,425.59
ORD-01228,2025-07-25,CUS-0107,PRD-008,1,16.08,16.08
ORD-01236,2025-07-25,CUS-0368,PRD-009,1,10.5,10.5
ORD-01263,2025-07-25,CUS-0039,PRD-029,1,106.8,106.8
ORD-01719,2025-07-25,CUS-0357,PRD-031,1,16.59,16.59
ORD-01472,2025-07-26,CUS-0109,PRD-014,4,164.13,656.52
ORD-01517,2025-07-26,CUS-0026,PRD-027,8,408.78,3270.24
ORD-01528,2025-07-26,CUS-0257,PRD-025,3,88.05,264.15
ORD-01616,2025-07-26,CUS-0159,PRD-012,5,94.32,471.6
ORD-00723,2025-07-27,CUS-0084,PRD-035,1,26.07,26.07
ORD-00891,2025-07-27,CUS-0290,PRD-001,2,19.27,38.54
ORD-01108,2025-07-27,CUS-0205,PRD-010,1,13.11,13.11
ORD-01482,2025-07-27,CUS-0341,PRD-014,4,164.13,656.52
ORD-01604,2025-07-27,CUS-0239,PRD-027,1,408.78,408.78
ORD-01658,2025-07-27,CUS-0091,PRD-026,4,98.58,394.32
ORD-00198,2025-07-28,CUS-0053,PRD-012,2,94.32,188.64
ORD-00607,2025-07-28,CUS-0114,PRD-008,1,16.08,16.08
ORD-01170,2025-07-28,CUS-0182,PRD-025,2,88.05,176.1
ORD-01882,2025-07-28,CUS-0147,PRD-010,5,13.11,65.55
ORD-00581,2025-07-29,CUS-0344,PRD-010,2,13.11,26.22
ORD-00764,2025-07-29,CUS-0155,PRD-010,2,13.11,26.22
ORD-00926,2025-07-29,CUS-0181,PRD-038,8,31.77,254.16
ORD-01038,2025-07-29,CUS-0021,PRD-015,2,57.87,115.74
ORD-01711,2025-07-29,CUS-0110,PRD-006,4,24.5,98.0
ORD-01743,2025-07-29,CUS-0216,PRD-022,8,334.91,2679.28
ORD-00072,2025-07-30,CUS-0322,PRD-012,6,94.32,565.92
ORD-00435,2025-07-30,CUS-0355,PRD-030,3,436.33,1308.99
ORD-00643,2025-07-30,CUS-0262,PRD-040,1,19.49,19.49
ORD-01559,2025-07-30,CUS-0261,PRD-017,2,69.39,138.78
ORD-01651,2025-07-30,CUS-0173,PRD-024,6,260.78,1564.68
ORD-00440,2025-07-31,CUS-0283,PRD-003,2,9.61,19.22
ORD-01763,2025-07-31,CUS-0013,PRD-003,2,9.61,19.22
ORD-01784,2025-07-31,CUS-0355,PRD-036,5,10.53,52.65
ORD-02000,2025-07-31,CUS-0356,PRD-012,3,94.32,282.96
ORD-00594,2025-08-01,CUS-0350,PRD-024,4,260.78,1043.12
ORD-00622,2025-08-01,CUS-0259,PRD-022,2,334.91,669.82
ORD-00062,2025-08-02,CUS-0076,PRD-027,1,408.78,408.78
ORD-00981,2025-08-02,CUS-0398,PRD-028,5,425.59,2127.95
ORD-00106,2025-08-03,CUS-0206,PRD-004,2,28.11,56.22
ORD-00246,2025-08-03,CUS-0102,PRD-023,4,136.35,545.4
ORD-00509,2025-08-03,CUS-0340,PRD-025,2,88.05,176.1
ORD-01590,2025-08-03,CUS-0355,PRD-016,2,131.25,262.5
ORD-01860,2025-08-03,CUS-0105,PRD-040,1,19.49,19.49
ORD-00078,2025-08-04,CUS-0295,PRD-035,1,26.07,26.07
ORD-00571,2025-08-04,CUS-0360,PRD-027,2,408.78,817.56
ORD-00836,2025-08-04,CUS-0007,PRD-017,4,69.39,277.56
ORD-01186,2025-08-04,CUS-0064,PRD-021,1,198.7,198.7
ORD-01208,2025-08-04,CUS-0036,PRD-008,1,16.08,16.08
ORD-01301,2025-08-04,CUS-0159,PRD-012,2,94.32,188.64
ORD-01664,2025-08-04,CUS-0400,PRD-014,8,164.13,1313.04
ORD-00864,2025-08-05,CUS-0226,PRD-032,2,70.79,141.58
ORD-00012,2025-08-06,CUS-0211,PRD-008,1,16.08,16.08
ORD-00074,2025-08-06,CUS-0274,PRD-003,2,9.61,19.22
ORD-00318,2025-08-06,CUS-0299,PRD-011,3,154.66,463.98
ORD-00367,2025-08-06,CUS-0252,PRD-003,6,9.61,57.66
ORD-00413,2025-08-06,CUS-0210,PRD-036,3,10.53,31.59
ORD-00887,2025-08-06,CUS-0020,PRD-011,10,154.66,1546.6
ORD-00943,2025-08-06,CUS-0171,PRD-011,3,154.66,463.98
ORD-00975,2025-08-06,CUS-0297,PRD-032,5,70.79,353.95
ORD-01001,2025-08-06,CUS-0378,PRD-002,5,35.33,176.65
ORD-00379,2025-08-07,CUS-0087,PRD-028,6,425.59,2553.54
ORD-00519,2025-08-07,CUS-0107,PRD-028,3,425.59,1276.77
ORD-00558,2025-08-07,CUS-0116,PRD-026,3,98.58,295.74
ORD-00561,2025-08-07,CUS-0228,PRD-010,3,13.11,39.33
ORD-01979,2025-08-07,CUS-0247,PRD-029,1,106.8,106.8
ORD-00042,2025-08-08,CUS-0335,PRD-013,2,69.91,139.82
ORD-00311,2025-08-08,CUS-0122,PRD-017,2,69.39,138.78
ORD-00531,2025-08-08,CUS-0328,PRD-039,1,17.91,17.91
ORD-00033,2025-08-09,CUS-0236,PRD-038,2,31.77,63.54
ORD-00310,2025-08-09,CUS-0384,PRD-013,5,69.91,349.55
ORD-00323,2025-08-09,CUS-0321,PRD-032,3,70.79,212.37
ORD-00415,2025-08-09,CUS-0092,PRD-013,1,69.91,69.91
ORD-00524,2025-08-09,CUS-0216,PRD-024,4,260.78,1043.12
